timestamp,airTemperature,cloudCoverage,dewTemperature,seaLvlPressure,windDirection,windSpeed,electricity
2016/5/9 7:00,13.9,8,2.2,1011.1,130,5.7,249.102
2016/5/9 8:00,15.6,8,4.4,1010.9,110,6.2,297.782
2016/5/9 9:00,16.7,8,4.4,1010.3,120,8.2,327.579
2016/5/9 10:00,18.9,8,3.3,1009.9,120,11.8,372.853
2016/5/9 11:00,19.4,8,3.3,1009.7,130,10.3,433.16
2016/5/9 12:00,15,8,7.2,1010,130,10.3,438.112
2016/5/9 13:00,13.3,8,8.3,1010.5,130,6.7,463.921
2016/5/9 14:00,13.9,8,8.9,1010.8,120,5.1,423.719
2016/5/9 15:00,13.9,8,7.8,1010,90,7.7,381.793
2016/5/9 16:00,13.9,8,9.4,1009.1,60,4.1,368.375
2016/5/9 17:00,15,8,9.4,1008.7,80,4.1,349.447
2016/5/9 18:00,16.1,8,8.9,1008.8,110,6.2,323.221
2016/5/9 19:00,16.1,8,7.2,1009,120,8.8,305.601
2016/5/9 20:00,13.9,8,8.9,1009.8,140,4.6,300.184
2016/5/9 21:00,12.8,8,9.4,1010.3,110,5.7,292.44
2016/5/9 22:00,12.2,8,9.4,1010.7,100,5.1,256.245
2016/5/9 23:00,11.7,8,10,1010.2,80,4.6,245.572
2016/5/10 0:00,12.2,8,9.4,1010.4,110,5.1,242.405
2016/5/10 1:00,11.7,8,9.4,1010.8,120,6.7,243.599
2016/5/10 2:00,11.1,8,9.4,1010.8,100,9.3,237.899
2016/5/10 3:00,10,8,8.3,1010.8,110,6.2,238.226
2016/5/10 4:00,9.4,8,7.8,1010.9,100,6.7,236.182
2016/5/10 5:00,9.4,8,7.2,1011,110,6.7,236.606
2016/5/10 6:00,9.4,8,7.8,1011.4,90,5.1,147.167
2016/5/10 7:00,9.4,8,7.8,1011.9,100,4.6,105.461
2016/5/10 8:00,9.4,8,7.8,1012.2,100,5.7,144.942
2016/5/10 9:00,10,8,8.3,1012.2,90,5.1,177.997
2016/5/10 10:00,11.1,8,8.9,1012.3,100,5.1,182.395
2016/5/10 11:00,11.7,8,9.4,1012.8,100,6.2,188.545
2016/5/10 12:00,12.2,8,10,1013.3,100,5.1,262.403
2016/5/10 13:00,12.8,8,10,1014,110,5.1,344.124
2016/5/10 14:00,13.3,8,10.6,1013.9,90,6.2,364.661
2016/5/10 15:00,13.3,8,10.6,1014.4,120,5.7,386.977
2016/5/10 16:00,13.9,8,10.6,1014.6,100,5.7,378.23
2016/5/10 17:00,13.9,8,10,1014.7,100,6.7,363.556
2016/5/10 18:00,12.8,8,9.4,1015.8,90,6.7,361.272
2016/5/10 19:00,11.7,8,8.9,1016.5,100,5.7,343.302
2016/5/10 20:00,11.7,8,8.3,1017.2,100,6.2,343.345
2016/5/10 21:00,11.1,8,8.3,1017.4,100,6.2,307.15
2016/5/10 22:00,10.6,8,7.8,1017.7,100,4.6,247.396
2016/5/10 23:00,10.6,8,7.2,1017.8,100,5.1,247.598
2016/5/11 0:00,10,8,7.2,1017.8,120,4.6,240.644
2016/5/11 1:00,10,8,7.2,1017.2,110,3.1,251.367
2016/5/11 2:00,10,8,7.2,1017,100,4.6,250.964
2016/5/11 3:00,10,8,7.8,1017.1,100,3.6,243.129
2016/5/11 4:00,9.4,8,8.3,1017.3,120,3.1,250.347
2016/5/11 5:00,9.4,8,8.3,1017,140,2.1,254.762
2016/5/11 6:00,9.4,8,8.9,1015.5,80,4.1,251.986
2016/5/11 7:00,10,8,8.3,1015.5,130,3.1,246.331
2016/5/11 8:00,10,8,8.9,1016.6,120,4.6,309.547
2016/5/11 9:00,10.6,8,9.4,1016.7,160,3.6,326.433
2016/5/11 10:00,11.7,8,8.9,1016.8,140,3.6,335.903
2016/5/11 11:00,11.7,8,8.9,1016.8,230,3.6,350.018
2016/5/11 12:00,11.7,8,10,1015.9,0,0,345.666
2016/5/11 13:00,12.2,8,10.6,1015.9,110,3.1,351
2016/5/11 14:00,12.8,8,10.6,1015.1,140,3.6,354.041
2016/5/11 15:00,12.8,8,10.6,1015.3,130,2.1,384.919
2016/5/11 16:00,12.8,8,11.1,1015.3,130,3.1,398.361
2016/5/11 17:00,12.8,8,11.7,1015.3,160,1.5,383.294
2016/5/11 18:00,13.3,8,11.7,1015.8,290,1.5,348.725
2016/5/11 19:00,13.3,8,11.7,1015.5,290,1.5,337.748
2016/5/11 20:00,13.3,8,11.7,1015.6,270,1.5,328.503
2016/5/11 21:00,12.2,4,11.1,1015.6,300,1.5,323.79
2016/5/11 22:00,11.1,2,10.6,1015.8,170,1.5,294.073
2016/5/11 23:00,11.7,9,11.1,1015.4,190,2.1,285.296
2016/5/12 0:00,11.7,9,11.1,1015.2,210,1.5,274.375
2016/5/12 1:00,11.7,9,11.7,1015.1,210,1.5,274.824
2016/5/12 2:00,10.6,2,10,1014.4,250,3.6,269.788
2016/5/12 3:00,10.6,0,8.9,1014.3,250,3.1,268.202
2016/5/12 4:00,9.4,0,7.8,1014.7,240,2.6,262.896
2016/5/12 5:00,8.9,0,7.2,1014.8,230,3.6,265.723
2016/5/12 6:00,9.4,4,7.2,1015.1,230,2.6,264.226
2016/5/12 7:00,10,2,7.2,1015.2,260,3.1,271.329
2016/5/12 8:00,12.2,2,7.2,1015.1,290,4.6,333.374
2016/5/12 9:00,13.3,4,6.7,1014.9,280,7.2,350.814
2016/5/12 10:00,13.3,4,6.1,1015,270,8.2,388.641
2016/5/12 11:00,13.9,4,5.6,1015.2,280,6.2,475
2016/5/12 12:00,12.8,8,4.4,1015.4,290,8.8,506.014
2016/5/12 13:00,13.3,8,4.4,1015.6,260,6.7,519.128
2016/5/12 14:00,13.3,8,5,1015.9,290,7.2,525.335
2016/5/12 15:00,12.8,8,5,1016.2,280,7.2,524.296
2016/5/12 16:00,12.8,8,5,1016.4,290,7.2,534.464
2016/5/12 17:00,13.3,8,5.6,1016.4,310,7.7,527.443
2016/5/12 18:00,12.8,8,5.6,1016.6,280,7.2,527.242
2016/5/12 19:00,12.8,8,5.6,1016.5,290,6.2,509.3
2016/5/12 20:00,12.2,8,5.6,1016.6,280,4.6,509.113
2016/5/12 21:00,11.7,8,5,1016.9,290,4.6,466.972
2016/5/12 22:00,11.1,4,5,1016.9,280,5.1,394.439
2016/5/12 23:00,10,4,5,1016.8,270,3.6,352.443
2016/5/13 0:00,10,2,4.4,1016.7,280,5.1,317.811
2016/5/13 1:00,8.9,2,3.9,1016.6,300,4.6,254.471
2016/5/13 2:00,7.8,0,3.9,1016.2,290,3.1,249.418
2016/5/13 3:00,7.8,0,3.3,1016.1,270,3.1,252.052
2016/5/13 4:00,7.2,0,3.3,1016.3,270,2.6,242.268
2016/5/13 5:00,6.7,0,3.3,1016.2,300,2.1,123.86
2016/5/13 6:00,7.8,8,2.8,1017.6,300,5.7,123.079
2016/5/13 7:00,5.6,8,3.3,1018.2,340,5.7,124.006
2016/5/13 8:00,5,8,3.3,1017.9,290,4.1,165.572
2016/5/13 9:00,5,8,2.8,1018.1,270,4.6,188.128
2016/5/13 10:00,5,8,3.3,1017.3,260,4.1,196.929
2016/5/13 11:00,6.7,8,3.9,1017.3,270,5.1,205.716
2016/5/13 12:00,7.8,6,3.9,1016.5,270,4.6,248.992
2016/5/13 13:00,7.8,6,2.2,1016,280,6.7,235.788
2016/5/13 14:00,8.9,6,1.1,1016,300,9.3,241.35
2016/5/13 15:00,8.3,6,-0.6,1016.2,310,10.3,246.609
2016/5/13 16:00,6.7,6,-2.2,1016.7,310,9.8,263.29
2016/5/13 17:00,6.7,6,-2.8,1016.9,310,8.2,304.434
2016/5/13 18:00,6.1,8,-3.3,1017.1,310,8.2,328.978
2016/5/13 19:00,5.6,8,-3.9,1017.5,320,9.8,340.968
2016/5/13 20:00,5,8,-3.3,1018,320,6.2,330.335
2016/5/13 21:00,5,8,-5,1018.8,330,9.3,334.235
2016/5/13 22:00,3.9,8,-4.4,1019.1,320,5.1,333.281
2016/5/13 23:00,4.4,8,-3.9,1019,320,8.2,298.197
2016/5/14 0:00,4.4,8,-4.4,1019.1,320,8.2,263.713
2016/5/14 1:00,3.9,8,-4.4,1019,320,6.2,212.748
2016/5/14 2:00,3.9,8,-4.4,1019.1,320,8.2,137.452
2016/5/14 3:00,2.2,2,-5.6,1019.3,330,6.7,135.455
2016/5/14 4:00,1.7,2,-5.6,1019.6,320,7.2,134.62
2016/5/14 5:00,1.1,2,-5.6,1019.9,320,7.2,135.576
2016/5/14 6:00,1.1,2,-5.6,1020.3,320,6.2,135.539
2016/5/14 7:00,2.2,2,-5.6,1020.7,320,8.2,177.182
2016/5/14 8:00,2.8,2,-5,1021.1,320,7.2,247.326
2016/5/14 9:00,3.3,2,-5,1021.4,340,5.1,252.585
2016/5/14 10:00,5,2,-3.9,1021.3,320,6.2,256.099
2016/5/14 11:00,5.6,4,-3.9,1021.1,320,6.2,257.334
2016/5/14 12:00,7.2,4,-3.3,1020.5,340,6.2,255.292
2016/5/14 13:00,7.8,2,-3.9,1019.9,310,6.7,251.408
2016/5/14 14:00,9.4,4,-4.4,1019.1,310,8.8,248.973
2016/5/14 15:00,10,4,-5,1018.4,320,7.7,289.468
2016/5/14 16:00,10.6,4,-6.7,1018,330,8.8,292.063
2016/5/14 17:00,10.6,4,-7.8,1017.9,320,8.8,287.899
2016/5/14 18:00,10,4,-8.3,1017.7,300,9.3,301.236
2016/5/14 19:00,9.4,4,-8.9,1017.9,330,6.2,324.544
2016/5/14 20:00,7.8,2,-8.3,1018.3,330,4.1,314.316
2016/5/14 21:00,7.2,2,-7.2,1019.4,360,5.7,307.058
2016/5/14 22:00,5.6,2,-6.7,1020.2,10,3.1,302.709
2016/5/14 23:00,4.4,0,-6.1,1020.3,340,2.6,283.631
2016/5/15 0:00,3.3,0,-5.6,1020.4,300,2.1,246.911
2016/5/15 1:00,2.8,0,-4.4,1020.4,260,1.5,215.098
2016/5/15 2:00,2.2,0,-4.4,1020.5,0,0,181.596
2016/5/15 3:00,1.7,0,-3.9,1020.5,0,0,171.51
2016/5/15 4:00,1.7,2,-3.9,1020.2,0,0,173.064
2016/5/15 5:00,1.7,2,-3.9,1020.5,230,1.5,171.424
2016/5/15 6:00,2.8,0,-3.9,1020.8,240,3.1,169.565
2016/5/15 7:00,5.6,0,-4.4,1021,250,4.1,170.776
2016/5/15 8:00,7.8,0,-3.9,1020.7,250,4.1,227.278
2016/5/15 9:00,9.4,0,-4.4,1020.1,250,4.6,357.023
2016/5/15 10:00,11.7,2,-3.9,1019.5,250,5.1,481.336
2016/5/15 11:00,13.9,2,-2.8,1019.2,280,7.2,597.299
2016/5/15 12:00,15,4,-1.7,1018.5,250,6.7,542.942
2016/5/15 13:00,16.1,4,-0.6,1017.6,300,5.1,562.555
2016/5/15 14:00,17.2,4,-0.6,1016.9,290,7.2,564.543
2016/5/15 15:00,17.8,4,-0.6,1016.4,300,6.7,549.981
2016/5/15 16:00,18.3,4,-0.6,1015.8,270,5.1,572.669
2016/5/15 17:00,17.8,4,-0.6,1015.3,300,4.6,578.256
2016/5/15 18:00,17.8,4,-1.7,1015,270,5.1,602.558
2016/5/15 19:00,17.2,4,-2.2,1014.7,250,2.1,567.232
2016/5/15 20:00,16.7,4,-1.7,1014.6,210,2.1,527.792
2016/5/15 21:00,15.6,4,-1.1,1014.7,210,2.6,507.915
2016/5/15 22:00,14.4,4,0,1014.3,220,3.6,488.238
2016/5/15 23:00,13.3,4,0.6,1014,230,3.6,450.694
2016/5/16 0:00,13.9,6,1.1,1014,250,5.1,315.906
2016/5/16 1:00,13.3,6,1.7,1014.5,270,3.1,279.081
2016/5/16 2:00,12.2,6,1.7,1014.6,300,3.1,278.588
2016/5/16 3:00,12.2,4,2.2,1014.4,190,2.1,277.001
2016/5/16 4:00,10.6,4,2.8,1015.4,270,2.1,289.276
2016/5/16 5:00,10,4,2.8,1015.7,300,1.5,283.662
2016/5/16 6:00,10,4,3.3,1016.3,0,0,260.551
2016/5/16 7:00,12.8,2,5,1017,10,3.1,362.167
2016/5/16 8:00,13.3,2,4.4,1017.6,20,4.1,429.602
2016/5/16 9:00,14.4,2,5,1017.9,360,4.1,498.721
2016/5/16 10:00,16.1,2,3.9,1018.3,20,5.7,507.422
2016/5/16 11:00,16.7,2,3.3,1018.5,50,3.6,521.808
2016/5/16 12:00,16.7,2,2.8,1018.4,50,2.1,503.998
2016/5/16 13:00,18.3,2,3.3,1018.2,10,2.6,509.347
2016/5/16 14:00,18.3,4,3.3,1018.5,20,3.6,538.27
2016/5/16 15:00,18.9,4,3.3,1018.5,360,4.6,554.886
2016/5/16 16:00,17.2,4,2.2,1018.6,20,5.7,540.781
2016/5/16 17:00,17.8,4,3.3,1018.8,20,7.7,534.572
2016/5/16 18:00,16.1,4,2.8,1018.9,20,5.1,507.831
2016/5/16 19:00,16.1,2,2.2,1019.1,20,4.6,401.161
2016/5/16 20:00,13.9,2,2.2,1019.8,30,2.6,380.618
2016/5/16 21:00,13.3,2,2.2,1020.6,30,2.1,391.684
2016/5/16 22:00,12.2,2,2.8,1021.4,0,0,403.91
2016/5/16 23:00,11.7,2,3.3,1022.1,80,4.6,358.185
2016/5/17 0:00,10.6,0,1.1,1022.7,90,3.1,276.685
2016/5/17 1:00,10,0,-0.6,1023.2,90,4.6,254.026
2016/5/17 2:00,8.9,2,-1.1,1023.5,90,4.1,245.657
2016/5/17 3:00,9.4,2,-1.1,1024,70,3.6,236.628
2016/5/17 4:00,9.4,2,-1.1,1024.7,70,4.1,235.616
2016/5/17 5:00,7.8,4,-1.1,1024.7,50,2.6,225.116
2016/5/17 6:00,7.8,4,0,1026.1,40,2.6,218.358
2016/5/17 7:00,10.6,4,-0.6,1026.9,80,3.1,166.058
2016/5/17 8:00,11.7,2,-1.7,1027.5,120,4.1,285.954
2016/5/17 9:00,13.3,2,-0.6,1027.8,70,3.6,345.148
2016/5/17 10:00,13.9,0,-2.2,1027.8,80,4.1,405.995
2016/5/17 11:00,15.6,2,-2.2,1027.5,50,4.6,389.813
2016/5/17 12:00,15.6,2,-3.3,1027.3,50,5.7,400.628
2016/5/17 13:00,16.7,2,-1.7,1026.7,70,5.1,443.155
2016/5/17 14:00,16.7,2,-2.2,1026.2,40,3.6,449.136
2016/5/17 15:00,18.3,2,-1.1,1025.6,30,6.7,453.142
2016/5/17 16:00,17.8,2,-2.2,1025,10,5.7,458.848
2016/5/17 17:00,16.7,2,-2.2,1024.9,30,2.6,424.24
2016/5/17 18:00,16.7,2,-2.2,1024.8,60,3.6,402.681
2016/5/17 19:00,16.1,2,-2.2,1024.9,10,4.1,360.133
2016/5/17 20:00,15,2,-2.2,1025.3,20,2.6,286.14
2016/5/17 21:00,13.3,2,-1.7,1025.6,360,2.1,273.976
2016/5/17 22:00,11.1,2,1.1,1025.7,330,1.5,264.807
2016/5/17 23:00,10,0,2.2,1025.8,0,0,256.759
2016/5/18 0:00,10,0,1.7,1025.8,0,0,245.358
2016/5/18 1:00,8.9,0,3.3,1025.7,0,0,244.647
2016/5/18 2:00,7.8,0,4.4,1025.5,0,0,236.97
2016/5/18 3:00,7.2,0,3.9,1025.5,0,0,239.854
2016/5/18 4:00,6.7,0,3.9,1025.7,0,0,197.309
2016/5/18 5:00,6.7,0,4.4,1025.9,0,0,106.069
2016/5/18 6:00,8.3,0,4.4,1026.1,0,0,105.6
2016/5/18 7:00,11.1,0,5,1026,0,0,167.747
2016/5/18 8:00,13.9,0,2.2,1026.1,100,1.5,302.267
2016/5/18 9:00,16.1,0,0.6,1025.7,100,2.6,329.77
2016/5/18 10:00,17.8,0,-1.7,1025.5,0,0,311.495
2016/5/18 11:00,17.8,2,-2.2,1025.3,0,0,372.253
2016/5/18 12:00,18.3,2,-0.6,1024.7,150,3.6,394.375
2016/5/18 13:00,19.4,2,-1.7,1024.2,0,0,373.975
2016/5/18 14:00,19.4,2,-1.7,1023.5,0,0,398.204
2016/5/18 15:00,20,2,-1.1,1022.7,0,0,398.062
2016/5/18 16:00,20,2,-1.1,1022.1,130,2.6,403.959
2016/5/18 17:00,20,2,-1.7,1021.6,280,2.1,381.518
2016/5/18 18:00,19.4,0,-2.2,1021.3,150,2.1,344.92
2016/5/18 19:00,18.9,2,-2.2,1020.8,0,0,301.44
2016/5/18 20:00,16.1,4,-0.6,1020.7,140,3.1,300.631
2016/5/18 21:00,15.6,4,-0.6,1020.8,150,2.6,292.819
2016/5/18 22:00,15,4,-0.6,1020.9,0,0,275.373
2016/5/18 23:00,12.8,0,0.6,1021,150,3.1,258.448
2016/5/19 0:00,12.2,0,0,1021,120,1.5,258.046
2016/5/19 1:00,12.8,0,-0.6,1020.7,120,2.1,252.803
2016/5/19 2:00,11.7,0,-1.7,1020.6,160,2.6,237.783
2016/5/19 3:00,10.6,0,-1.1,1020.5,130,1.5,239.145
2016/5/19 4:00,10,4,0,1020.1,110,2.6,237.553
2016/5/19 5:00,10.6,4,1.1,1020.1,120,2.6,238.328
2016/5/19 6:00,10,2,2.8,1020.3,120,3.1,241.799
2016/5/19 7:00,12.2,2,3.9,1020.4,140,2.6,236.795
2016/5/19 8:00,14.4,2,5,1020.2,160,3.6,281.082
2016/5/19 9:00,16.7,2,6.7,1020,140,2.1,325.936
2016/5/19 10:00,18.9,4,6.7,1019.8,180,4.1,347.113
2016/5/19 11:00,20.6,4,7.2,1019.3,160,3.6,364.013
2016/5/19 12:00,21.1,4,6.1,1018.7,200,4.6,380.709
2016/5/19 13:00,22.2,4,5,1018.1,180,6.2,414.499
2016/5/19 14:00,22.8,4,5,1018,210,6.7,410.352
2016/5/19 15:00,21.7,4,3.9,1017.6,180,3.1,417.194
2016/5/19 16:00,23.3,4,3.9,1017.3,220,5.1,414.602
2016/5/19 17:00,22.8,4,3.9,1017.3,190,6.2,390.038
2016/5/19 18:00,22.2,6,3.3,1016.9,180,5.7,400.418
2016/5/19 19:00,22.2,6,3.3,1016.8,180,3.1,348.26
2016/5/19 20:00,18.9,4,3.9,1016.9,150,2.6,322.333
2016/5/19 21:00,17.2,4,3.3,1017.5,150,2.6,287.1
2016/5/19 22:00,16.7,2,2.8,1017.7,140,4.1,293.174
2016/5/19 23:00,17.2,4,2.2,1017.6,160,4.6,279.174
2016/5/20 0:00,15,2,2.8,1017.9,150,3.6,265.586
2016/5/20 1:00,14.4,2,3.3,1018,150,4.1,262.722
2016/5/20 2:00,13.3,2,3.9,1018.3,150,3.6,263.16
2016/5/20 3:00,14.4,2,3.3,1018.7,160,3.6,255.47
2016/5/20 4:00,13.9,2,3.3,1019,170,3.6,253.876
2016/5/20 5:00,12.2,2,3.3,1019.3,160,1.5,257.339
2016/5/20 6:00,13.3,2,3.9,1019.7,100,1.5,248.592
2016/5/20 7:00,14.4,2,5.6,1020.1,130,1.5,247.996
2016/5/20 8:00,16.1,2,6.1,1020.5,130,1.5,308.36
2016/5/20 9:00,17.8,2,6.1,1020.3,120,4.1,345.419
2016/5/20 10:00,20.6,2,7.2,1020.1,120,2.1,354.154
2016/5/20 11:00,21.7,4,6.1,1019.7,120,3.1,375.464
2016/5/20 12:00,21.1,6,5.6,1019.7,150,4.1,410.226
2016/5/20 13:00,21.1,6,5.6,1019.4,140,3.1,411.397
2016/5/20 14:00,22.2,6,4.4,1019.2,170,2.1,437.349
2016/5/20 15:00,23.3,6,6.1,1018.9,90,2.6,410.46
2016/5/20 16:00,23.9,6,5,1018.7,130,5.7,434.191
2016/5/20 17:00,22.8,6,4.4,1018.6,140,4.1,455.137
2016/5/20 18:00,22.2,6,3.9,1018.5,130,5.7,459.725
2016/5/20 19:00,22.2,6,3.9,1019,140,3.6,454.235
2016/5/20 20:00,20,6,3.9,1019.2,130,3.1,446.069
2016/5/20 21:00,18.9,6,4.4,1019.6,90,2.1,410.074
2016/5/20 22:00,17.8,6,4.4,1020,70,1.5,351.42
2016/5/20 23:00,17.2,6,5,1020.4,0,0,294.519
2016/5/21 0:00,14.4,6,8.3,1020.6,0,0,289.303
2016/5/21 1:00,13.9,6,6.7,1020.4,0,0,270.837
2016/5/21 2:00,13.3,6,7.2,1020.8,0,0,269.662
2016/5/21 3:00,13.3,2,6.7,1020.9,80,1.5,266.952
2016/5/21 4:00,12.8,2,6.7,1021.2,0,0,266.339
2016/5/21 5:00,13.3,4,6.7,1021.8,0,0,267.438
2016/5/21 6:00,13.9,2,6.7,1022.3,0,0,267.969
2016/5/21 7:00,15,4,8.3,1022.7,70,1.5,338.676
2016/5/21 8:00,17.2,0,6.7,1022.9,0,0,408.007
2016/5/21 9:00,21.1,0,7.2,1023,0,0,507.327
2016/5/21 10:00,22.8,0,7.2,1022.9,0,1.5,554.852
2016/5/21 11:00,23.9,2,3.9,1022.6,0,1.5,611.077
2016/5/21 12:00,24.4,2,5,1021.9,0,2.1,642.044
2016/5/21 13:00,25.6,2,4.4,1021.4,120,3.6,650.207
2016/5/21 14:00,25.6,0,3.9,1020.9,70,3.6,646.767
2016/5/21 15:00,25.6,0,2.2,1020.2,70,2.1,648.167
2016/5/21 16:00,26.1,0,2.2,1019.6,50,2.6,661.292
2016/5/21 17:00,25.6,0,2.8,1019.4,180,2.1,675.298
2016/5/21 18:00,26.1,0,1.7,1019.1,0,0,692.888
2016/5/21 19:00,24.4,0,2.2,1019,60,2.6,678.342
2016/5/21 20:00,23.3,0,2.2,1018.9,140,1.5,623.858
2016/5/21 21:00,21.7,0,3.3,1019,0,0,492.86
2016/5/21 22:00,19.4,0,5,1019.3,0,0,382.201
2016/5/21 23:00,17.8,0,7.2,1019.2,0,0,330.401
2016/5/22 0:00,16.7,0,6.7,1018.8,0,0,308.759
2016/5/22 1:00,17.2,0,5.6,1018.1,0,0,306.784
2016/5/22 2:00,15.6,0,5,1018.3,0,0,295.943
2016/5/22 3:00,14.4,0,5.6,1018.7,0,0,291.432
2016/5/22 4:00,14.4,0,6.1,1019,200,1.5,284.561
2016/5/22 5:00,14.4,0,3.9,1019.1,0,0,282.579
2016/5/22 6:00,15,2,5,1019.1,0,0,285.706
2016/5/22 7:00,17.2,2,5.6,1019,170,1.5,284.14
2016/5/22 8:00,20,2,7.2,1018.7,150,2.1,310.877
2016/5/22 9:00,22.8,2,7.2,1018.4,180,3.1,322.18
2016/5/22 10:00,24.4,2,5,1017.7,190,5.1,431.109
2016/5/22 11:00,25.6,2,4.4,1017.2,200,5.7,490.673
2016/5/22 12:00,26.7,4,2.8,1016.3,200,6.2,506.815
2016/5/22 13:00,27.8,4,3.3,1015.5,180,4.1,532.156
2016/5/22 14:00,28.3,4,2.8,1014.4,190,7.2,537.276
2016/5/22 15:00,28.9,4,1.1,1013.4,160,7.2,536.34
2016/5/22 16:00,28.9,4,1.1,1012.2,200,7.2,553.593
2016/5/22 17:00,28.9,4,1.1,1011.6,200,4.6,562.312
2016/5/22 18:00,28.3,6,1.7,1010.9,180,6.2,583.994
2016/5/22 19:00,27.2,6,2.2,1010.5,170,4.6,474.995
2016/5/22 20:00,23.9,6,3.9,1010.3,140,3.6,406.053
2016/5/22 21:00,23.3,6,3.3,1010.1,160,5.1,366.484
2016/5/22 22:00,22.8,4,3.3,1010.2,170,5.1,353.299
2016/5/22 23:00,22.2,4,3.9,1010,170,8.2,324.595
2016/5/23 0:00,21.7,2,4.4,1009.9,170,6.7,314.559
2016/5/23 1:00,21.1,2,5,1009.5,170,5.7,296.389
2016/5/23 2:00,21.1,2,6.1,1009.4,170,7.7,293.542
2016/5/23 3:00,20,4,6.1,1009.3,160,4.6,288.823
2016/5/23 4:00,18.9,4,6.7,1008.5,150,5.1,293.147
2016/5/23 5:00,20,4,7.8,1009.1,180,6.2,278.673
2016/5/23 6:00,20.6,6,9.4,1008.9,180,7.2,294.681
2016/5/23 7:00,20.6,6,10.6,1009,190,5.1,307.323
2016/5/23 8:00,22.2,6,11.7,1008.9,200,5.7,383.776
2016/5/23 9:00,22.8,6,12.2,1008.8,180,5.7,418.003
2016/5/23 10:00,22.8,6,13.3,1008.3,160,7.7,452.923
2016/5/23 11:00,23.9,6,14.4,1006.8,150,7.7,511.241
2016/5/23 12:00,25.6,6,14.4,1006.4,160,8.8,506.008
2016/5/23 13:00,28.3,6,14.4,1006.9,200,8.8,536.974
2016/5/23 14:00,27.2,6,15,1006.8,190,7.7,549.124
2016/5/23 15:00,26.1,6,15,1006.6,200,8.8,553.441
2016/5/23 16:00,25,6,15,1007.7,210,6.7,567.436
2016/5/23 17:00,23.9,6,15.6,1007.3,180,7.7,574.22
2016/5/23 18:00,23.9,8,15.6,1006.5,200,5.7,635.426
2016/5/23 19:00,23.3,8,14.4,1006.7,190,6.7,592.131
2016/5/23 20:00,21.1,8,16.1,1007.1,230,2.6,587.945
2016/5/23 21:00,19.4,8,15,1008.7,30,2.6,584.599
2016/5/23 22:00,18.9,8,15,1009.4,50,3.1,564.946
2016/5/23 23:00,18.9,8,15.6,1009.4,80,4.1,465.305
2016/5/24 0:00,18.9,4,15.6,1008.7,140,4.1,381.645
2016/5/24 1:00,19.4,4,16.1,1008.5,190,2.6,365.811
2016/5/24 2:00,20,4,15.6,1008.6,210,3.1,319.787
2016/5/24 3:00,20,4,15,1008.4,210,3.6,323.374
2016/5/24 4:00,19.4,4,15,1008.6,210,3.6,312.078
2016/5/24 5:00,19.4,4,15,1009.4,210,2.6,304.848
2016/5/24 6:00,18.9,4,15,1009.9,220,3.1,324.35
2016/5/24 7:00,20,4,15.6,1010,240,3.6,331.403
2016/5/24 8:00,21.7,4,16.1,1010.6,260,4.6,422.077
2016/5/24 9:00,23.3,4,16.7,1010.6,250,4.1,438.228
2016/5/24 10:00,25,4,15.6,1011,280,4.1,451.244
2016/5/24 11:00,24.4,4,16.7,1011.5,320,3.6,498.933
2016/5/24 12:00,26.7,4,15,1011.7,0,0,490.733
2016/5/24 13:00,27.8,4,12.8,1011.5,0,2.6,530.478
2016/5/24 14:00,28.9,4,12.8,1011.2,300,2.6,514.645
2016/5/24 15:00,28.3,4,11.1,1011.3,290,4.1,528.978
2016/5/24 16:00,28.9,4,8.9,1011.4,290,1.5,492.356
2016/5/24 17:00,30,4,10,1011.1,330,2.1,490.897
2016/5/24 18:00,27.2,6,9.4,1011.2,20,2.6,470.52
2016/5/24 19:00,26.7,6,9.4,1011.1,30,3.6,426.092
2016/5/24 20:00,26.1,4,8.9,1011.5,100,4.1,371.04
2016/5/24 21:00,25,2,10.6,1012,120,3.6,361.234
2016/5/24 22:00,23.3,2,12.2,1012.2,130,3.1,337.743
2016/5/24 23:00,21.7,2,13.9,1012.2,140,2.1,317.514
2016/5/25 0:00,21.1,4,14.4,1012.3,120,4.1,290.561
2016/5/25 1:00,20,2,14.4,1012.8,110,3.1,290.969
2016/5/25 2:00,20,4,13.9,1012.7,100,3.1,291.745
2016/5/25 3:00,19.4,4,13.3,1012.1,80,2.6,284.697
2016/5/25 4:00,19.4,4,13.9,1010.9,90,4.1,278.532
2016/5/25 5:00,20,4,13.9,1011.2,100,5.7,270.406
2016/5/25 6:00,20,8,13.9,1011.7,120,4.6,274.822
2016/5/25 7:00,21.1,8,14.4,1011.8,120,6.7,292.09
2016/5/25 8:00,21.7,8,15,1011.7,130,4.6,380.575
2016/5/25 9:00,19.4,8,17.2,1012.2,150,3.6,418.422
2016/5/25 10:00,20.6,8,17.8,1012.1,110,4.6,432.84
2016/5/25 11:00,20,8,16.7,1011.1,90,5.7,460.757
2016/5/25 12:00,21.7,8,17.8,1010.1,100,4.6,481.876
2016/5/25 13:00,22.2,8,18.9,1010.1,100,3.6,508.886
2016/5/25 14:00,23.3,8,18.3,1009.7,110,5.1,497.697
2016/5/25 15:00,22.2,8,17.2,1009.2,130,5.7,483.901
2016/5/25 16:00,22.8,8,17.2,1008.7,130,3.1,480.65
2016/5/25 17:00,23.3,8,17.2,1008.3,130,2.1,490.363
